no;nr;year;agric;black;bus;construc;ent;exper;fin;hisp;poorhlth;hours;manuf;married;min;nrthcen;nrtheast;occ1;occ2;occ3;occ4;occ5;occ6;occ7;occ8;occ9;per;pro;pub;rur;south;educ;tra;trad;union;lwage;d81;d82;d83;d84;d85;d86;d87;expersq;diff_lwage;diff_union
3461;8862;1984;0;0;0;0;0;6;0;1;0;2472;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;13;0;1;0;1.509886742;0;0;0;1;0;0;0;36;-0.007884026;0
3462;8862;1985;0;0;0;0;0;7;0;1;0;2112;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;13;0;1;0;1.88803792;0;0;0;0;1;0;0;49;0.378151178;0
3463;8862;1986;0;0;0;0;0;8;0;1;0;2384;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;13;0;1;0;1.763633013;0;0;0;0;0;1;0;64;-0.124404907;0
3464;8862;1987;0;0;0;0;0;9;0;1;0;2496;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;13;0;1;0;1.892331481;0;0;0;0;0;0;1;81;0.128698468;0
3465;8880;1980;0;0;0;0;0;4;0;1;0;1769;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;12;0;0;0;2.058924437;0;0;0;0;0;0;0;16;NA;NA
3466;8880;1981;0;0;0;0;0;5;0;1;0;2136;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;2.29249692;1;0;0;0;0;0;0;25;0.233572483;0
3467;8880;1982;0;0;0;0;0;6;0;1;0;2260;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;2.298985481;0;1;0;0;0;0;0;36;0.006488562;1
3468;8880;1983;0;0;0;0;0;7;0;1;0;2208;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;2.402047157;0;0;1;0;0;0;0;49;0.103061676;0
3469;8880;1984;0;0;0;0;0;8;0;1;0;2229;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;2.390964508;0;0;0;1;0;0;0;64;-0.011082649;0
3470;8880;1985;0;0;0;0;0;9;0;1;0;2101;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;2.406503916;0;0;0;0;1;0;0;81;0.015539408;0
3471;8880;1986;0;0;0;0;0;10;0;1;0;2080;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;2.519084215;0;0;0;0;0;1;0;100;0.112580299;0
3472;8880;1987;0;0;0;0;0;11;0;1;0;2142;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;2.524853945;0;0;0;0;0;0;1;121;0.00576973;0
3473;8886;1980;0;0;0;0;0;5;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;1.42942822;0;0;0;0;0;0;0;25;NA;NA
3474;8886;1981;0;0;0;0;0;6;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;1.442383885;1;0;0;0;0;0;0;36;0.012955666;0
3475;8886;1982;0;0;0;0;0;7;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;1.57927382;0;1;0;0;0;0;0;49;0.136889935;0
3476;8886;1983;0;0;0;0;0;8;0;1;0;2272;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.490573168;0;0;1;0;0;0;0;64;-0.088700652;0
3477;8886;1984;0;0;0;0;0;9;0;1;0;2104;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.788856983;0;0;0;1;0;0;0;81;0.298283815;0
3478;8886;1985;0;0;0;0;0;10;0;1;0;2080;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.602265716;0;0;0;0;1;0;0;100;-0.186591268;0
3479;8886;1986;0;0;0;0;0;11;0;1;0;2285;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;1.498032451;0;0;0;0;0;1;0;121;-0.104233265;0
3480;8886;1987;0;0;0;0;0;12;0;1;0;2220;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;2.118712902;0;0;0;0;0;0;1;144;0.620680451;0
3481;8903;1980;0;0;0;0;0;2;0;1;0;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;1;0;0.981671691;0;0;0;0;0;0;0;4;NA;NA
3482;8903;1981;0;0;0;0;0;3;0;1;0;898;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;1;0;-0.220918849;1;0;0;0;0;0;0;9;-1.20259054;0
3483;8903;1982;0;0;0;0;0;4;0;1;0;2068;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;11;0;0;0;1.185463667;0;1;0;0;0;0;0;16;1.406382516;0
3484;8903;1983;0;0;0;0;0;5;0;1;0;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;11;0;0;0;1.396912932;0;0;1;0;0;0;0;25;0.211449265;0
3485;8903;1984;0;0;0;0;0;6;0;1;0;2080;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;11;0;0;0;1.307852983;0;0;0;1;0;0;0;36;-0.089059949;0
3486;8903;1985;0;0;0;0;0;7;0;1;0;2200;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;11;0;0;0;1.652713895;0;0;0;0;1;0;0;49;0.344860911;0
3487;8903;1986;0;0;0;0;0;8;0;1;1;3536;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;11;0;0;0;1.158107519;0;0;0;0;0;1;0;64;-0.494606376;0
3488;8903;1987;0;0;0;0;0;9;0;1;0;1408;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;11;0;0;0;0.459517092;0;0;0;0;0;0;1;81;-0.698590428;0
3489;8908;1980;0;0;0;0;0;2;0;1;0;2430;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;1;1;1.241182923;0;0;0;0;0;0;0;4;NA;NA
3490;8908;1981;0;0;0;0;0;3;0;1;0;2580;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;1;1;1.271414042;1;0;0;0;0;0;0;9;0.030231118;0
3491;8908;1982;0;0;0;0;0;4;0;1;0;2354;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;1;0;1.423654437;0;1;0;0;0;0;0;16;0.152240396;-1
3492;8908;1983;0;0;0;0;0;5;0;1;0;3889;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.160250545;0;0;1;0;0;0;0;25;-0.263403893;0
3493;8908;1984;0;0;0;0;0;6;0;1;0;2867;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.228116751;0;0;0;1;0;0;0;36;0.067866206;0
3494;8908;1985;0;0;0;0;0;7;0;1;0;3048;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.383844018;0;0;0;0;1;0;0;49;0.155727267;0
3495;8908;1986;0;0;0;0;0;8;0;1;0;2768;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;1;1.149982095;0;0;0;0;0;1;0;64;-0.233861923;1
3496;8908;1987;0;0;0;0;0;9;0;1;0;2704;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;1;1.156881928;0;0;0;0;0;0;1;81;0.006899834;0
3497;8911;1980;0;0;1;0;0;4;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.047521949;0;0;0;0;0;0;0;16;NA;NA
3498;8911;1981;0;0;1;0;0;5;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;1.123930097;1;0;0;0;0;0;0;25;0.076408148;1
3499;8911;1982;0;0;1;0;0;6;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;1.061894655;0;1;0;0;0;0;0;36;-0.062035441;0
3500;8911;1983;0;0;1;0;0;7;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;0.926902413;0;0;1;0;0;0;0;49;-0.134992242;0
3501;8911;1984;0;0;0;0;0;8;0;1;0;2080;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;1;0;1;1.050023794;0;0;0;1;0;0;0;64;0.123121381;0
3502;8911;1985;0;0;1;0;0;9;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;1.072814584;0;0;0;0;1;0;0;81;0.02279079;0
3503;8911;1986;0;0;1;0;0;10;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;1;1.117285609;0;0;0;0;0;1;0;100;0.044471025;0
3504;8911;1987;0;0;1;0;0;11;0;1;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.119141579;0;0;0;0;0;0;1;121;0.001855969;-1
3505;8917;1980;0;0;0;0;0;4;0;1;0;3720;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.556033969;0;0;0;0;0;0;0;16;NA;NA
3506;8917;1981;0;0;0;0;0;5;0;1;0;3084;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;2.000533104;1;0;0;0;0;0;0;25;0.444499135;0
3507;8917;1982;0;0;0;0;0;6;0;1;0;3387;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.585918903;0;1;0;0;0;0;0;36;-0.414614201;0
3508;8917;1983;0;0;0;0;0;7;0;1;0;2920;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.74036622;0;0;1;0;0;0;0;49;0.154447317;0
3509;8917;1984;0;0;0;0;0;8;0;1;0;3570;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.866267562;0;0;0;1;0;0;0;64;0.125901341;0
3510;8917;1985;0;0;0;0;0;9;0;1;1;3200;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;2.133686543;0;0;0;0;1;0;0;81;0.267418981;0
3511;8917;1986;0;0;1;0;0;10;0;1;0;2380;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;2.15477705;0;0;0;0;0;1;0;100;0.021090508;0
3512;8917;1987;0;0;0;0;0;11;0;1;0;2930;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.939657807;0;0;0;0;0;0;1;121;-0.215119243;0
3513;8991;1980;0;1;0;0;0;3;0;0;0;2280;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;11;0;1;0;1.451502204;0;0;0;0;0;0;0;9;NA;NA
3514;8991;1981;0;1;0;0;0;4;0;0;0;2336;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;2.276037216;1;0;0;0;0;0;0;16;0.824535012;0
3515;8991;1982;0;1;0;0;0;5;0;0;0;3220;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;2.011175632;0;1;0;0;0;0;0;25;-0.264861584;0
3516;8991;1983;0;1;0;0;0;6;0;0;0;2440;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;2.227178335;0;0;1;0;0;0;0;36;0.216002703;0
3517;8991;1984;0;1;0;0;0;7;0;0;0;2080;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;0;2.205794573;0;0;0;1;0;0;0;49;-0.021383762;0
3518;8991;1985;0;1;0;0;0;8;0;0;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;2.207794428;0;0;0;0;1;0;0;64;0.001999855;0
3519;8991;1986;0;1;0;0;0;9;0;0;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;2.187726974;0;0;0;0;0;1;0;81;-0.020067453;0
3520;8991;1987;0;1;0;0;0;10;0;0;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;1;2.07465291;0;0;0;0;0;0;1;100;-0.113074064;1
3521;8997;1980;0;1;0;0;0;2;0;0;0;2080;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;14;1;0;1;1.812642694;0;0;0;0;0;0;0;4;NA;NA
3522;8997;1981;0;1;0;0;0;3;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;1;0;1;1.967650175;1;0;0;0;0;0;0;9;0.155007482;0
3523;8997;1982;0;1;0;0;0;4;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;1;0;1;2.068939686;0;1;0;0;0;0;0;16;0.101289511;0
3524;8997;1983;0;1;0;0;0;5;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;1;0;1;2.21091795;0;0;1;0;0;0;0;25;0.141978264;0
3525;8997;1984;0;1;0;0;0;6;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;1;0;1;2.343944788;0;0;0;1;0;0;0;36;0.133026838;0
3526;8997;1985;0;1;0;0;0;7;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;1;0;1;2.309577227;0;0;0;0;1;0;0;49;-0.034367561;0
3527;8997;1986;0;1;0;0;0;8;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;1;0;1;2.381882906;0;0;0;0;0;1;0;64;0.072305679;0
3528;8997;1987;0;1;0;0;0;9;0;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;14;1;0;1;2.282292366;0;0;0;0;0;0;1;81;-0.09959054;0
3529;9014;1980;0;1;0;0;0;4;0;0;0;1704;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;12;0;0;0;1.829710603;0;0;0;0;0;0;0;16;NA;NA
3530;9014;1981;0;1;1;0;0;5;0;0;0;2358;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;0;0;0;1.483991981;1;0;0;0;0;0;0;25;-0.345718622;0
3531;9014;1982;0;1;0;0;0;6;0;0;0;1920;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;12;0;0;0;1.460391164;0;1;0;0;0;0;0;36;-0.023600817;0
3532;9014;1983;0;1;0;0;0;7;0;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;12;0;0;0;1.412410259;0;0;1;0;0;0;0;49;-0.047980905;0
3533;9014;1984;0;1;0;0;0;8;0;0;0;3342;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;12;0;0;0;1.074813485;0;0;0;1;0;0;0;64;-0.337596774;0
3534;9014;1985;0;1;0;0;0;9;0;0;0;2238;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;12;0;0;0;1.72014606;0;0;0;0;1;0;0;81;0.645332575;0
3535;9014;1986;0;1;0;0;0;10;0;0;0;1430;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;12;0;0;0;2.174654961;0;0;0;0;0;1;0;100;0.454508901;0
3536;9014;1987;0;1;0;0;0;11;0;0;0;2080;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;1;0;0;1.812288761;0;0;0;0;0;0;1;121;-0.362366199;0
3537;9015;1980;0;1;0;0;0;7;0;0;0;3381;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;9;0;1;0;1.399805546;0;0;0;0;0;0;0;49;NA;NA
3538;9015;1981;0;1;0;0;0;8;0;0;0;3512;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;9;0;1;0;1.391406536;1;0;0;0;0;0;0;64;-0.00839901;0
3539;9015;1982;0;1;0;0;0;9;0;0;0;3688;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;9;0;1;0;1.380151272;0;1;0;0;0;0;0;81;-0.011255264;0
3540;9015;1983;0;1;0;0;0;10;0;0;0;2836;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;9;0;1;0;1.733837128;0;0;1;0;0;0;0;100;0.353685856;0
3541;9015;1984;0;1;0;0;0;11;0;0;0;2860;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;9;0;1;0;1.556777;0;0;0;1;0;0;0;121;-0.177060127;0
3542;9015;1985;0;1;0;0;0;12;0;0;0;2140;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;9;0;1;0;1.764922857;0;0;0;0;1;0;0;144;0.208145857;0
3543;9015;1986;0;1;0;0;0;13;0;0;0;3480;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;9;0;1;0;1.673062563;0;0;0;0;0;1;0;169;-0.091860294;0
3544;9015;1987;0;1;0;0;0;14;0;0;0;4245;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;9;0;1;1;1.301855683;0;0;0;0;0;0;1;196;-0.37120688;1
3545;9027;1980;0;0;0;0;0;3;0;0;0;2280;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.57933557;0;0;0;0;0;0;0;9;NA;NA
3546;9027;1981;0;0;0;0;0;4;0;0;0;2422;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.600312948;1;0;0;0;0;0;0;16;0.020977378;0
3547;9027;1982;0;0;0;0;0;5;0;0;0;2182;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;12;0;0;0;2.400315046;0;1;0;0;0;0;0;25;0.800002098;0
3548;9027;1983;0;0;0;0;0;6;0;0;0;2203;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;12;0;0;1;2.361105204;0;0;1;0;0;0;0;36;-0.039209843;1
3549;9027;1984;0;0;0;0;0;7;0;0;0;1779;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;1;2.273077488;0;0;0;1;0;0;0;49;-0.088027716;0
3550;9027;1985;0;0;0;0;0;8;0;0;1;1350;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;12;0;0;1;2.443347454;0;0;0;0;1;0;0;64;0.170269966;0
3551;9027;1986;0;0;0;0;0;9;0;0;1;2167;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;12;0;0;1;2.503426075;0;0;0;0;0;1;0;81;0.060078621;0
3552;9027;1987;0;0;0;0;0;10;0;0;0;2404;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;12;0;0;1;2.309376478;0;0;0;0;0;0;1;100;-0.194049597;0
3553;9066;1980;0;1;0;0;0;1;0;0;0;1070;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;1;1;1.601883173;0;0;0;0;0;0;0;1;NA;NA
3554;9066;1981;0;1;0;0;1;2;0;0;0;3065;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;0;0;1.429397583;1;0;0;0;0;0;0;4;-0.17248559;-1
3555;9066;1982;0;1;0;0;0;3;0;0;0;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;1;0;-1.216737151;0;1;0;0;0;0;0;9;-2.646134734;0
3556;9066;1983;0;1;0;0;0;4;0;0;0;3378;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;11;0;0;0;1.1069628;0;0;1;0;0;0;0;16;2.323699951;0
3557;9066;1984;0;1;0;0;0;5;0;0;0;3419;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;11;0;0;0;1.246190786;0;0;0;1;0;0;0;25;0.139227986;0
3558;9066;1985;0;1;0;0;0;6;0;0;0;3116;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;11;0;0;0;1.415846705;0;0;0;0;1;0;0;36;0.169655919;0
3559;9066;1986;0;1;0;0;0;7;0;0;0;3120;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;1;0;1.668933153;0;0;0;0;0;1;0;49;0.253086448;0
3560;9066;1987;0;1;0;0;0;8;0;0;0;2830;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;1;1;1.727523446;0;0;0;0;0;0;1;64;0.058590293;1
3561;9082;1980;1;0;0;0;0;4;0;0;0;1905;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;8;0;0;0;-0.073552459;0;0;0;0;0;0;0;16;NA;NA
3562;9082;1981;0;0;0;1;0;5;0;0;0;2055;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;8;0;0;0;1.293025851;1;0;0;0;0;0;0;25;1.366578311;0
3563;9082;1982;0;0;0;1;0;6;0;0;0;1760;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;8;0;0;0;1.634413958;0;1;0;0;0;0;0;36;0.341388106;0
3564;9082;1983;0;0;0;1;0;7;0;0;0;1600;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;8;0;0;0;1.688525677;0;0;1;0;0;0;0;49;0.054111719;0
3565;9082;1984;0;0;0;1;0;8;0;0;0;2080;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;8;0;0;0;1.618007898;0;0;0;1;0;0;0;64;-0.070517778;0
3566;9082;1985;0;0;0;1;0;9;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;8;0;0;0;1.514647365;0;0;0;0;1;0;0;81;-0.103360534;0
3567;9082;1986;0;0;0;1;0;10;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;8;0;0;0;1.468529105;0;0;0;0;0;1;0;100;-0.046118259;0
3568;9082;1987;0;0;0;1;0;11;0;0;0;2080;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;8;0;0;0;1.706928253;0;0;0;0;0;0;1;121;0.238399148;0
3569;9131;1980;0;0;0;1;0;9;0;0;0;2048;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;5;0;0;0;1.106828809;0;0;0;0;0;0;0;81;NA;NA
3570;9131;1981;0;0;0;1;0;10;0;0;0;2290;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;5;0;0;0;1.027746201;1;0;0;0;0;0;0;100;-0.079082608;0
3571;9131;1982;0;0;0;1;0;11;0;0;0;2340;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;5;0;0;0;1.262565374;0;1;0;0;0;0;0;121;0.234819174;0
3572;9131;1983;0;0;0;1;0;12;0;0;0;2340;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;5;0;0;0;1.399987698;0;0;1;0;0;0;0;144;0.137422323;0
3573;9131;1984;0;0;0;1;0;13;0;0;0;2140;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;5;0;0;0;1.589569926;0;0;0;1;0;0;0;169;0.189582229;0
3574;9131;1985;0;0;0;1;0;14;0;0;0;2280;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;5;0;0;0;1.491832614;0;0;0;0;1;0;0;196;-0.097737312;0
3575;9131;1986;0;0;0;1;0;15;0;0;0;2180;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;5;0;0;0;1.373514771;0;0;0;0;0;1;0;225;-0.118317842;0
3576;9131;1987;0;0;0;1;0;16;0;0;0;2220;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;5;0;0;0;1.459467411;0;0;0;0;0;0;1;256;0.08595264;0
3577;9132;1980;0;0;0;1;0;7;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;0;1.224856019;0;0;0;0;0;0;0;49;NA;NA
3578;9132;1981;0;0;0;1;0;8;0;0;0;1976;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;0;1.175223351;1;0;0;0;0;0;0;64;-0.049632668;0
3579;9132;1982;0;0;0;1;0;9;0;0;0;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;0;1.596673608;0;1;0;0;0;0;0;81;0.421450257;0
3580;9132;1983;0;0;0;1;0;10;0;0;0;2090;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;0;1.512974501;0;0;1;0;0;0;0;100;-0.083699107;0
3581;9132;1984;0;0;0;0;0;11;0;0;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;0;1.618007898;0;0;0;1;0;0;0;121;0.105033398;0
3582;9132;1985;0;0;0;0;0;12;0;0;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;0;1.514647365;0;0;0;0;1;0;0;144;-0.103360534;0
3583;9132;1986;0;0;0;0;0;13;0;0;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;0;1.851254702;0;0;0;0;0;1;0;169;0.336607337;0
3584;9132;1987;0;0;0;0;0;14;0;0;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;0;0;1;1.861078978;0;0;0;0;0;0;1;196;0.009824276;1
3585;9154;1980;0;0;0;0;0;2;0;0;0;1104;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;15;1;0;1;2.563853741;0;0;0;0;0;0;0;4;NA;NA
3586;9154;1981;0;0;0;0;0;3;0;0;0;1261;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;15;1;0;1;2.530633211;1;0;0;0;0;0;0;9;-0.03322053;0
3587;9154;1982;0;0;0;0;0;4;0;0;0;1870;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;15;1;0;1;2.17079258;0;1;0;0;0;0;0;16;-0.359840631;0
3588;9154;1983;0;0;0;0;0;5;0;0;0;1865;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;15;1;0;1;2.197422504;0;0;1;0;0;0;0;25;0.026629925;0
3589;9154;1984;0;0;0;0;0;6;0;0;0;1820;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;15;0;0;1;2.454636812;0;0;0;1;0;0;0;36;0.257214308;0
3590;9154;1985;0;0;0;0;0;7;0;0;0;3226;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;15;1;0;1;2.069024086;0;0;0;0;1;0;0;49;-0.385612726;0
